Point ID,vel_0,vel_1
4393,0.00231356,0.00231356
4394,0.00204347,0.00204347
4395,0.00388184,0.00388184
4396,0.00341645,0.00341645
4397,0.000764192,0.000764192
4398,0.000681789,0.000681789
4399,0.00134412,0.00134412
4400,0.00119268,0.00119268
4401,0.000232734,0.000232734
4402,0.000210313,0.000210313
4403,0.000425271,0.000425271
4404,0.000381755,0.000381755
4405,6.63046e-05,6.63046e-05
4406,6.07986e-05,6.07986e-05
4407,0.000125011,0.000125011
4408,0.000113783,0.000113783
4409,1.78825e-05,1.78825e-05
4410,1.66552e-05,1.66552e-05
4411,3.45891e-05,3.45891e-05
4412,3.19656e-05,3.19656e-05
4413,4.61227e-06,4.61227e-06
4414,4.36374e-06,4.36374e-06
4415,9.10803e-06,9.10803e-06
4416,8.55121e-06,8.55121e-06
4417,1.14687e-06,1.14687e-06
4418,1.10141e-06,1.10141e-06
4419,2.30358e-06,2.30358e-06
4420,2.19645e-06,2.19645e-06
4421,2.7644e-07,2.7644e-07
4422,2.69056e-07,2.69056e-07
4423,5.63449e-07,5.63449e-07
4424,5.44958e-07,5.44958e-07
4425,6.47544e-08,6.47544e-08
4426,6.37398e-08,6.37398e-08
4427,1.33817e-07,1.33817e-07
4428,1.31037e-07,1.31037e-07
4429,1.47392e-08,1.47392e-08
4430,1.46395e-08,1.46395e-08
4431,3.08928e-08,3.08928e-08
4432,3.05593e-08,3.05593e-08
4433,3.25355e-09,3.25355e-09
4434,3.25376e-09,3.25376e-09
4435,6.92436e-09,6.92436e-09
4436,6.9038e-09,6.9038e-09
4437,6.94511e-10,6.94511e-10
4438,6.98045e-10,6.98045e-10
4439,1.50301e-09,1.50301e-09
4440,1.50736e-09,1.50736e-09
4441,1.42941e-10,1.42941e-10
4442,1.44181e-10,1.44181e-10
4443,3.14988e-10,3.14988e-10
4444,3.17234e-10,3.17234e-10
4445,2.82944e-11,2.82944e-11
4446,2.86105e-11,2.86105e-11
4447,6.35565e-11,6.35565e-11
4448,6.41991e-11,6.41991e-11
4449,5.37662e-12,5.37662e-12
4450,5.44592e-12,5.44592e-12
4451,1.23197e-11,1.23197e-11
4452,1.24697e-11,1.24697e-11
4453,9.79683e-13,9.79683e-13
4454,9.93457e-13,9.93457e-13
4455,2.2907e-12,2.2907e-12
4456,2.32179e-12,2.32179e-12
4457,1.71084e-13,1.71084e-13
4458,1.73625e-13,1.73625e-13
4459,4.0823e-13,4.0823e-13
4460,4.1416e-13,4.1416e-13
4461,2.86345e-14,2.86345e-14
4462,2.90752e-14,2.90752e-14
4463,6.97124e-14,6.97124e-14
4464,7.077e-14,7.077e-14
4465,4.59721e-15,4.59721e-15
4466,4.66962e-15,4.66962e-15
4467,1.14107e-14,1.14107e-14
4468,1.15888e-14,1.15888e-14
4469,7.22464e-16,7.22464e-16
4470,7.34023e-16,7.34023e-16
4471,1.79641e-15,1.79641e-15
4472,1.82497e-15,1.82497e-15
4473,2.09295e-16,2.09295e-16
4474,2.12677e-16,2.12677e-16
4475,3.08896e-16,3.08896e-16
4476,3.13872e-16,3.13872e-16
4477,0.036967,0.036967
4478,0.0367841,0.0367841
4479,0.0368927,0.0368927
4480,0.0368259,0.0368259
4481,0.0367122,0.0367122
4482,0.0367535,0.0367535
4483,0.0376349,0.0376349
4484,0.0375518,0.0375518
4485,0.0372299,0.0372299
4486,0.0371521,0.0371521
4487,0.038934,0.038934
4488,0.0388337,0.0388337
4489,0.0381988,0.0381988
4490,0.0381083,0.0381083
4491,0.0409422,0.0409422
4492,0.0408151,0.0408151
4493,0.0398478,0.0398478
4494,0.0397353,0.0397353
4495,0.0436585,0.0436585
4496,0.0434948,0.0434948
4497,0.0422147,0.0422147
4498,0.0420706,0.0420706
4499,0.0470166,0.0470166
4500,0.0468067,0.0468067
4501,0.0452634,0.0452634
4502,0.0450778,0.0450778
4503,0.0509094,0.0509094
4504,0.0506436,0.0506436
4505,0.0489038,0.0489038
4506,0.0486672,0.0486672
4507,0.0552127,0.0552127
4508,0.0548814,0.0548814
4509,0.0530177,0.0530177
4510,0.0527203,0.0527203
4511,0.0598024,0.0598024
4512,0.0593956,0.0593956
4513,0.0574792,0.0574792
4514,0.0571114,0.0571114
4515,0.0645646,0.0645646
4516,0.0640723,0.0640723
4517,0.0621685,0.0621685
4518,0.0617203,0.0617203
4519,0.0693998,0.0693998
4520,0.0688115,0.0688115
4521,0.0669788,0.0669788
4522,0.0664397,0.0664397
4523,0.0742234,0.0742234
4524,0.0735286,0.0735286
4525,0.0718178,0.0718178
4526,0.0711775,0.0711775
4527,0.0789648,0.0789648
4528,0.0781535,0.0781535
4529,0.0766082,0.0766082
4530,0.0758564,0.0758564
4531,0.0835663,0.0835663
4532,0.0826292,0.0826292
4533,0.0812862,0.0812862
4534,0.0804131,0.0804131
4535,0.0879817,0.0879817
4536,0.0869105,0.0869105
4537,0.0857998,0.0857998
4538,0.0847966,0.0847966
4539,0.0921745,0.0921745
4540,0.0909624,0.0909624
4541,0.0901078,0.0901078
4542,0.0889669,0.0889669
4543,0.0961172,0.0961172
4544,0.094759,0.094759
4545,0.0941785,0.0941785
4546,0.0928939,0.0928939
4547,0.09979,0.09979
4548,0.0982823,0.0982823
4549,0.0979883,0.0979883
4550,0.0965557,0.0965557
4551,0.10318,0.10318
4552,0.101521,0.101521
4553,0.101521,0.101521
4554,0.0999376,0.0999376
4555,0.106278,0.106278
4556,0.104468,0.104468
4557,0.104766,0.104766
4558,0.103031,0.103031
4559,0.109082,0.109082
4560,0.107123,0.107123
4561,0.107717,0.107717
4562,0.105832,0.105832
4563,0.111591,0.111591
4564,0.109485,0.109485
4565,0.110374,0.110374
4566,0.108341,0.108341
4567,0.113806,0.113806
4568,0.111557,0.111557
4569,0.112735,0.112735
4570,0.110557,0.110557
4571,0.115727,0.115727
4572,0.113339,0.113339
4573,0.114803,0.114803
4574,0.112484,0.112484
4575,0.117355,0.117355
4576,0.114829,0.114829
4577,0.116578,0.116578
4578,0.114121,0.114121
4579,0.118682,0.118682
4580,0.116022,0.116022
4581,0.118056,0.118056
4582,0.115464,0.115464
4583,0.119694,0.119694
4584,0.116899,0.116899
4585,0.119229,0.119229
4586,0.116502,0.116502
4587,0.120358,0.120358
4588,0.11742,0.11742
4589,0.120073,0.120073
4590,0.117208,0.117208
4591,0.120604,0.120604
4592,0.117507,0.117507
4593,0.12054,0.12054
4594,0.117526,0.117526
4595,0.120292,0.120292
4596,0.116998,0.116998
4597,0.120532,0.120532
4598,0.117342,0.117342
4599,0.119133,0.119133
4600,0.115569,0.115569
4601,0.119846,0.119846
4602,0.116429,0.116429
4603,0.116552,0.116552
4604,0.11259,0.11259
4605,0.118074,0.118074
4606,0.114331,0.114331
4607,0.111461,0.111461
4608,0.106913,0.106913
4609,0.114417,0.114417
4610,0.110187,0.110187
4611,0.102068,0.102068
4612,0.0967645,0.0967645
4613,0.10744,0.10744
4614,0.102526,0.102526
4615,0.0862937,0.0862937
4616,0.0803702,0.0803702
4617,0.0950746,0.0950746
4618,0.0894072,0.0894072
4619,0.0638918,0.0638918
4620,0.0581768,0.0581768
4621,0.0757643,0.0757643
4622,0.0697949,0.0697949
4623,0.0393237,0.0393237
4624,0.0350433,0.0350433
4625,0.0514131,0.0514131
4626,0.0462845,0.0462845
4627,0.0197199,0.0197199
4628,0.0173395,0.0173395
4629,0.0285566,0.0285566
4630,0.0252455,0.0252455
4631,0.00823432,0.00823432
4632,0.00721824,0.00721824
4633,0.0130089,0.0130089
4634,0.0114071,0.0114071
4635,0.00297741,0.00297741
4636,0.00262292,0.00262292
4637,0.0050294,0.0050294
4638,0.00441605,0.00441605
4639,0.000963996,0.000963996
4640,0.000857743,0.000857743
4641,0.00171421,0.00171421
4642,0.00151693,0.00151693
4643,0.000286,0.000286
4644,0.000257853,0.000257853
4645,0.000529786,0.000529786
4646,0.00047437,0.00047437
4647,7.905e-05,7.905e-05
4648,7.23698e-05,7.23698e-05
4649,0.000151357,0.000151357
4650,0.00013749,0.00013749
4651,2.06335e-05,2.06335e-05
4652,1.92063e-05,1.92063e-05
4653,4.05686e-05,4.05686e-05
4654,3.74499e-05,3.74499e-05
4655,5.14684e-06,5.14684e-06
4656,4.87321e-06,4.87321e-06
4657,1.03318e-05,1.03318e-05
4658,9.70097e-06,9.70097e-06
4659,1.23926e-06,1.23926e-06
4660,1.19287e-06,1.19287e-06
4661,2.528e-06,2.528e-06
4662,2.41414e-06,2.41414e-06
4663,2.90137e-07,2.90137e-07
4664,2.83485e-07,2.83485e-07
4665,5.99528e-07,5.99528e-07
4666,5.81671e-07,5.81671e-07
4667,6.63051e-08,6.63051e-08
4668,6.56136e-08,6.56136e-08
4669,1.38588e-07,1.38588e-07
4670,1.36343e-07,1.36343e-07
4671,1.47979e-08,1.47979e-08
4672,1.47927e-08,1.47927e-08
4673,3.12921e-08,3.12921e-08
4674,3.11388e-08,3.11388e-08
4675,3.21835e-09,3.21835e-09
4676,3.24184e-09,3.24184e-09
4677,6.89446e-09,6.89446e-09
4678,6.92152e-09,6.92152e-09
4679,6.79683e-10,6.79683e-10
4680,6.88398e-10,6.88398e-10
4681,1.47775e-09,1.47775e-09
4682,1.49317e-09,1.49317e-09
4683,1.38853e-10,1.38853e-10
4684,1.41165e-10,1.41165e-10
4685,3.0695e-10,3.0695e-10
4686,3.11561e-10,3.11561e-10
4687,2.73476e-11,2.73476e-11
4688,2.7873e-11,2.7873e-11
4689,6.15591e-11,6.15591e-11
4690,6.26758e-11,6.26758e-11
4691,5.17945e-12,5.17945e-12
4692,5.28766e-12,5.28766e-12
4693,1.18843e-11,1.18843e-11
4694,1.21243e-11,1.21243e-11
4695,9.41716e-13,9.41716e-13
4696,9.62406e-13,9.62406e-13
4697,2.20386e-12,2.20386e-12
4698,2.25132e-12,2.25132e-12
4699,1.64225e-13,1.64225e-13
4700,1.67945e-13,1.67945e-13
4701,3.92082e-13,3.92082e-13
4702,4.00857e-13,4.00857e-13
4703,2.74625e-14,2.74625e-14
4704,2.8096e-14,2.8096e-14
4705,6.6882e-14,6.6882e-14
4706,6.84139e-14,6.84139e-14
4707,4.40666e-15,4.40666e-15
4708,4.50939e-15,4.50939e-15
4709,1.094e-14,1.094e-14
4710,1.1194e-14,1.1194e-14
4711,6.92291e-16,6.92291e-16
4712,7.08526e-16,7.08526e-16
4713,1.72159e-15,1.72159e-15
4714,1.76188e-15,1.76188e-15
4715,2.00519e-16,2.00519e-16
4716,2.05235e-16,2.05235e-16
4717,2.95957e-16,2.95957e-16
4718,3.02912e-16,3.02912e-16
4719,0.0369268,0.0369268
4720,0.0367377,0.0367377
4721,0.0369794,0.0369794
4722,0.0367809,0.0367809
4723,0.0367937,0.0367937
4724,0.0368361,0.0368361
4725,0.0376167,0.0376167
4726,0.0376575,0.0376575
4727,0.0371984,0.0371984
4728,0.0372463,0.0372463
4729,0.0389571,0.0389571
4730,0.038976,0.038976
4731,0.0381988,0.0381988
4732,0.0382299,0.0382299
4733,0.0410266,0.0410266
4734,0.0410134,0.0410134
4735,0.0398991,0.0398991
4736,0.0399032,0.0399032
4737,0.0438233,0.0438233
4738,0.0437686,0.0437686
4739,0.042337,0.042337
4740,0.0423042,0.0423042
4741,0.0472796,0.0472796
4742,0.0471748,0.0471748
4743,0.0454752,0.0454752
4744,0.0453964,0.0453964
4745,0.0512872,0.0512872
4746,0.0511243,0.0511243
4747,0.0492221,0.0492221
4748,0.0490893,0.0490893
4749,0.0557218,0.0557218
4750,0.055493,0.055493
4751,0.053459,0.053459
4752,0.0532642,0.0532642
4753,0.0604599,0.0604599
4754,0.0601572,0.0601572
4755,0.0580603,0.0580603
4756,0.0577956,0.0577956
4757,0.0653886,0.0653886
4758,0.0650034,0.0650034
4759,0.062907,0.062907
4760,0.0625641,0.0625641
4761,0.0704092,0.0704092
4762,0.0699323,0.0699323
4763,0.067893,0.067893
4764,0.0674631,0.0674631
4765,0.0754374,0.0754374
4766,0.0748595,0.0748595
4767,0.0729271,0.0729271
4768,0.0724008,0.0724008
4769,0.0804029,0.0804029
4770,0.0797143,0.0797143
4771,0.0779319,0.0779319
4772,0.0772999,0.0772999
4773,0.0852471,0.0852471
4774,0.0844387,0.0844387
4775,0.0828434,0.0828434
4776,0.082096,0.082096
4777,0.0899222,0.0899222
4778,0.0889854,0.0889854
4779,0.0876084,0.0876084
4780,0.0867368,0.0867368
4781,0.0943897,0.0943897
4782,0.0933168,0.0933168
4783,0.092184,0.092184
4784,0.09118,0.09118
4785,0.0986192,0.0986192
4786,0.0974038,0.0974038
4787,0.0965358,0.0965358
4788,0.0953924,0.0953924
4789,0.102588,0.102588
4790,0.101225,0.101225
4791,0.100637,0.100637
4792,0.0993488,0.0993488
4793,0.106278,0.106278
4794,0.104766,0.104766
4795,0.104468,0.104468
4796,0.103031,0.103031
4797,0.10968,0.10968
4798,0.108016,0.108016
4799,0.108016,0.108016
4800,0.106427,0.106427
4801,0.112787,0.112787
4802,0.110971,0.110971
4803,0.111271,0.111271
4804,0.10953,0.10953
4805,0.115594,0.115594
4806,0.113628,0.113628
4807,0.114228,0.114228
4808,0.112337,0.112337
4809,0.118102,0.118102
4810,0.115989,0.115989
4811,0.116886,0.116886
4812,0.114845,0.114845
4813,0.120311,0.120311
4814,0.118052,0.118052
4815,0.119244,0.119244
4816,0.117057,0.117057
4817,0.122219,0.122219
4818,0.119818,0.119818
4819,0.121302,0.121302
4820,0.118973,0.118973
4821,0.123822,0.123822
4822,0.121283,0.121283
4823,0.123059,0.123059
4824,0.120589,0.120589
4825,0.125111,0.125111
4826,0.122432,0.122432
4827,0.124507,0.124507
4828,0.121898,0.121898
4829,0.126062,0.126062
4830,0.123239,0.123239
4831,0.125631,0.125631
4832,0.122881,0.122881
4833,0.126622,0.126622
4834,0.123643,0.123643
4835,0.126396,0.126396
4836,0.123497,0.123497
4837,0.126687,0.126687
4838,0.123522,0.123522
4839,0.126727,0.126727
4840,0.12366,0.12366
4841,0.126032,0.126032
4842,0.122621,0.122621
4843,0.126471,0.126471
4844,0.123194,0.123194
4845,0.124192,0.124192
4846,0.12042,0.12042
4847,0.125305,0.125305
4848,0.121733,0.121733
4849,0.120227,0.120227
4850,0.115902,0.115902
4851,0.122563,0.122563
4852,0.118543,0.118543
4853,0.112416,0.112416
4854,0.107293,0.107293
4855,0.116949,0.116949
4856,0.112253,0.112253
4857,0.098264,0.098264
4858,0.0922739,0.0922739
4859,0.106292,0.106292
4860,0.100715,0.100715
4861,0.0761426,0.0761426
4862,0.069894,0.069894
4863,0.0881595,0.0881595
4864,0.0819024,0.0819024
4865,0.0491313,0.0491313
4866,0.0440178,0.0440178
4867,0.0627866,0.0627866
4868,0.0569204,0.0569204
4869,0.0254512,0.0254512
4870,0.0224134,0.0224134
4871,0.0363586,0.0363586
4872,0.0322528,0.0322528
4873,0.010734,0.010734
4874,0.00939934,0.00939934
4875,0.0169205,0.0169205
4876,0.0148373,0.0148373
4877,0.00384899,0.00384899
4878,0.00338361,0.00338361
4879,0.00654124,0.00654124
4880,0.00573342,0.00573342
4881,0.0012217,0.0012217
4882,0.00108467,0.00108467
4883,0.00219658,0.00219658
4884,0.00193945,0.00193945
4885,0.000352829,0.000352829
4886,0.00031753,0.00031753
4887,0.000662864,0.000662864
4888,0.000592321,0.000592321
4889,9.44862e-05,9.44862e-05
4890,8.64027e-05,8.64027e-05
4891,0.000183858,0.000183858
4892,0.000166762,0.000166762
4893,2.38222e-05,2.38222e-05
4894,2.21702e-05,2.21702e-05
4895,4.76594e-05,4.76594e-05
4896,4.39653e-05,4.39653e-05
4897,5.73223e-06,5.73223e-06
4898,5.43326e-06,5.43326e-06
4899,1.17126e-05,1.17126e-05
4900,1.10021e-05,1.10021e-05
4901,1.33241e-06,1.33241e-06
4902,1.28585e-06,1.28585e-06
4903,2.76463e-06,2.76463e-06
4904,2.64494e-06,2.64494e-06
4905,3.02016e-07,3.02016e-07
4906,2.96336e-07,2.96336e-07
4907,6.33664e-07,6.33664e-07
4908,6.16904e-07,6.16904e-07
4909,6.71352e-08,6.71352e-08
4910,6.68164e-08,6.68164e-08
4911,1.42121e-07,1.42121e-07
4912,1.40524e-07,1.40524e-07
4913,1.46559e-08,1.46559e-08
4914,1.47528e-08,1.47528e-08
4915,3.13002e-08,3.13002e-08
4916,3.13475e-08,3.13475e-08
4917,3.13531e-09,3.13531e-09
4918,3.18287e-09,3.18287e-09
4919,6.76524e-09,6.76524e-09
4920,6.84252e-09,6.84252e-09
4921,6.54482e-10,6.54482e-10
4922,6.68368e-10,6.68368e-10
4923,1.43006e-09,1.43006e-09
4924,1.45671e-09,1.45671e-09
4925,1.32661e-10,1.32661e-10
4926,1.36015e-10,1.36015e-10
4927,2.94226e-10,2.94226e-10
4928,3.01164e-10,3.01164e-10
4929,2.59959e-11,2.59959e-11
4930,2.67207e-11,2.67207e-11
4931,5.86382e-11,5.86382e-11
4932,6.02108e-11,6.02108e-11
4933,4.90784e-12,4.90784e-12
4934,5.05258e-12,5.05258e-12
4935,1.12754e-11,1.12754e-11
4936,1.16007e-11,1.16007e-11
4937,8.9062e-13,8.9062e-13
4938,9.17735e-13,9.17735e-13
4939,2.08585e-12,2.08585e-12
4940,2.14859e-12,2.14859e-12
4941,1.55142e-13,1.55142e-13
4942,1.59948e-13,1.59948e-13
4943,3.70551e-13,3.70551e-13
4944,3.81958e-13,3.81958e-13
4945,2.59278e-14,2.59278e-14
4946,2.67382e-14,2.67382e-14
4947,6.3158e-14,6.3158e-14
4948,6.51261e-14,6.51261e-14
4949,4.15918e-15,4.15918e-15
4950,4.28967e-15,4.28967e-15
4951,1.03265e-14,1.03265e-14
4952,1.06502e-14,1.06502e-14
4953,6.53347e-16,6.53347e-16
4954,6.73858e-16,6.73858e-16
4955,1.62478e-15,1.62478e-15
4956,1.67579e-15,1.67579e-15
4957,1.89242e-16,1.89242e-16
4958,1.95177e-16,1.95177e-16
4959,2.79308e-16,2.79308e-16
4960,2.88072e-16,2.88072e-16
4961,0.0366117,0.0366117
4962,0.0364139,0.0364139
4963,0.0368056,0.0368056
4964,0.0364592,0.0364592
4965,0.0366125,0.0366125
4966,0.0366567,0.0366567
4967,0.0373309,0.0373309
4968,0.0375091,0.0375091
4969,0.0368951,0.0368951
4970,0.0370827,0.0370827
4971,0.0387236,0.0387236
4972,0.0388742,0.0388742
4973,0.0379362,0.0379362
4974,0.0381022,0.0381022
4975,0.0408673,0.0408673
4976,0.0409789,0.0409789
4977,0.0397001,0.0397001
4978,0.0398325,0.0398325
4979,0.0437569,0.0437569
4980,0.0438203,0.0438203
4981,0.0422221,0.0422221
4982,0.0423106,0.0423106
4983,0.0473216,0.0473216
4984,0.0473293,0.0473293
4985,0.0454612,0.0454612
4986,0.0454976,0.0454976
4987,0.051451,0.051451
4988,0.0513967,0.0513967
4989,0.0493234,0.0493234
4990,0.0493009,0.0493009
4991,0.0560202,0.0560202
4992,0.055898,0.055898
4993,0.0536885,0.0536885
4994,0.053601,0.053601
4995,0.0609063,0.0609063
4996,0.0607099,0.0607099
4997,0.058431,0.058431
4998,0.0582725,0.0582725
4999,0.0659975,0.0659975
5000,0.0657202,0.0657202
5001,0.0634327,0.0634327
5002,0.0631968,0.0631968
5003,0.0711965,0.0711965
5004,0.0708306,0.0708306
5005,0.0685891,0.0685891
5006,0.0682685,0.0682685
5007,0.0764203,0.0764203
5008,0.0759576,0.0759576
5009,0.0738099,0.0738099
5010,0.0733968,0.0733968
5011,0.081599,0.081599
5012,0.081031,0.081031
5013,0.0790192,0.0790192
5014,0.0785049,0.0785049
5015,0.0866744,0.0866744
5016,0.0859922,0.0859922
5017,0.0841529,0.0841529
5018,0.0835289,0.0835289
5019,0.0915979,0.0915979
5020,0.0907929,0.0907929
5021,0.0891579,0.0891579
5022,0.0884153,0.0884153
5023,0.0963296,0.0963296
5024,0.0953938,0.0953938
5025,0.0939899,0.0939899
5026,0.0931205,0.0931205
5027,0.100837,0.100837
5028,0.0997634,0.0997634
5029,0.0986131,0.0986131
5030,0.0976092,0.0976092
5031,0.105094,0.105094
5032,0.103877,0.103877
5033,0.102998,0.102998
5034,0.101854,0.101854
5035,0.109082,0.109082
5036,0.107717,0.107717
5037,0.107123,0.107123
5038,0.105832,0.105832
5039,0.112787,0.112787
5040,0.111271,0.111271
5041,0.110971,0.110971
5042,0.10953,0.10953
5043,0.116197,0.116197
5044,0.114529,0.114529
5045,0.114529,0.114529
5046,0.112937,0.112937
5047,0.119308,0.119308
5048,0.117488,0.117488
5049,0.11779,0.11779
5050,0.116046,0.116046
5051,0.122117,0.122117
5052,0.120146,0.120146
5053,0.12075,0.12075
5054,0.118854,0.118854
5055,0.124621,0.124621
5056,0.122501,0.122501
5057,0.123407,0.123407
5058,0.121361,0.121361
5059,0.126819,0.126819
5060,0.124553,0.124553
5061,0.125758,0.125758
5062,0.123565,0.123565
5063,0.128709,0.128709
5064,0.126299,0.126299
5065,0.127803,0.127803
5066,0.125465,0.125465
5067,0.130283,0.130283
5068,0.127729,0.127729
5069,0.129537,0.129537
5070,0.127054,0.127054
5071,0.131524,0.131524
5072,0.128824,0.128824
5073,0.130947,0.130947
5074,0.12832,0.12832
5075,0.132394,0.132394
5076,0.12954,0.12954
5077,0.132009,0.132009
5078,0.129233,0.129233
5079,0.132815,0.132815
5080,0.129785,0.129785
5081,0.132668,0.132668
5082,0.12973,0.12973
5083,0.132619,0.132619
5084,0.129364,0.129364
5085,0.132811,0.132811
5086,0.129677,0.129677
5087,0.131442,0.131442
5088,0.127866,0.127866
5089,0.132189,0.132189
5090,0.12879,0.12879
5091,0.128511,0.128511
5092,0.124432,0.124432
5093,0.130271,0.130271
5094,0.126472,0.126472
5095,0.122274,0.122274
5096,0.117415,0.117415
5097,0.125947,0.125947
5098,0.121516,0.121516
5099,0.110099,0.110099
5100,0.10422,0.10422
5101,0.117131,0.117131
5102,0.111773,0.111773
5103,0.0891838,0.0891838
5104,0.0825908,0.0825908
5105,0.100823,0.100823
5106,0.0944843,0.0944843
5107,0.0605942,0.0605942
5108,0.0546615,0.0546615
5109,0.0754696,0.0754696
5110,0.0689833,0.0689833
5111,0.0326801,0.0326801
5112,0.0288638,0.0288638
5113,0.0458708,0.0458708
5114,0.0408936,0.0408936
5115,0.014004,0.014004
5116,0.0122606,0.0122606
5117,0.0219708,0.0219708
5118,0.019288,0.019288
5119,0.00499163,0.00499163
5120,0.00438188,0.00438188
5121,0.0085281,0.0085281
5122,0.00746737,0.00746737
5123,0.00155349,0.00155349
5124,0.00137719,0.00137719
5125,0.00282445,0.00282445
5126,0.00248996,0.00248996
5127,0.000436374,0.000436374
5128,0.000392302,0.000392302
5129,0.000831872,0.000831872
5130,0.000742371,0.000742371
5131,0.000113072,0.000113072
5132,0.000103358,0.000103358
5133,0.000223761,0.000223761
5134,0.000202804,0.000202804
5135,2.74869e-05,2.74869e-05
5136,2.55936e-05,2.55936e-05
5137,5.60078e-05,5.60078e-05
5138,5.16688e-05,5.16688e-05
5139,6.36516e-06,6.36516e-06
5140,6.04322e-06,6.04322e-06
5141,1.32544e-05,1.32544e-05
5142,1.24637e-05,1.24637e-05
5143,1.42411e-06,1.42411e-06
5144,1.37863e-06,1.37863e-06
5145,3.00994e-06,3.00994e-06
5146,2.88654e-06,2.88654e-06
5147,3.11513e-07,3.11513e-07
5148,3.07103e-07,3.07103e-07
5149,6.64664e-07,6.64664e-07
5150,6.49648e-07,6.49648e-07
5151,6.71456e-08,6.71456e-08
5152,6.7249e-08,6.7249e-08
5153,1.44169e-07,1.44169e-07
5154,1.43347e-07,1.43347e-07
5155,1.43014e-08,1.43014e-08
5156,1.45057e-08,1.45057e-08
5157,3.08812e-08,3.08812e-08
5158,3.11461e-08,3.11461e-08
5159,3.00415e-09,3.00415e-09
5160,3.07569e-09,3.07569e-09
5161,6.53381e-09,6.53381e-09
5162,6.66235e-09,6.66235e-09
5163,6.19246e-10,6.19246e-10
5164,6.38079e-10,6.38079e-10
5165,1.3603e-09,1.3603e-09
5166,1.39788e-09,1.39788e-09
5167,1.24494e-10,1.24494e-10
5168,1.28813e-10,1.28813e-10
5169,2.77044e-10,2.77044e-10
5170,2.86169e-10,2.86169e-10
5171,2.42723e-11,2.42723e-11
5172,2.51778e-11,2.51778e-11
5173,5.48614e-11,5.48614e-11
5174,5.68509e-11,5.68509e-11
5175,4.56893e-12,4.56893e-12
5176,4.74622e-12,4.74622e-12
5177,1.05088e-11,1.05088e-11
5178,1.09105e-11,1.09105e-11
5179,8.27781e-13,8.27781e-13
5180,8.6056e-13,8.6056e-13
5181,1.93984e-12,1.93984e-12
5182,2.0161e-12,2.0161e-12
5183,1.44081e-13,1.44081e-13
5184,1.49839e-13,1.49839e-13
5185,3.44226e-13,3.44226e-13
5186,3.57942e-13,3.57942e-13
5187,2.4072e-14,2.4072e-14
5188,2.50369e-14,2.50369e-14
5189,5.8642e-14,5.8642e-14
5190,6.09913e-14,6.09913e-14
5191,3.86141e-15,3.86141e-15
5192,4.01608e-15,4.01608e-15
5193,9.58695e-15,9.58695e-15
5194,9.97127e-15,9.97127e-15
5195,6.06662e-16,6.06662e-16
5196,6.30896e-16,6.30896e-16
5197,1.50854e-15,1.50854e-15
5198,1.56889e-15,1.56889e-15
5199,1.75757e-16,1.75757e-16
5200,1.82754e-16,1.82754e-16
5201,2.59383e-16,2.59383e-16
5202,2.69723e-16,2.69723e-16
5203,0.035986,0.035986
5204,0.0357766,0.0357766
5205,0.0363403,0.0363403
5206,0.0358246,0.0358246
5207,0.0361371,0.0361371
5208,0.0361837,0.0361837
5209,0.0367435,0.0367435
5210,0.0370774,0.0370774
5211,0.0362851,0.0362851
5212,0.036631,0.036631
5213,0.0382025,0.0382025
5214,0.0385013,0.0385013
5215,0.0373787,0.0373787
5216,0.0376968,0.0376968
5217,0.0404365,0.0404365
5218,0.040688,0.040688
5219,0.0392215,0.0392215
5220,0.039498,0.039498
5221,0.0434352,0.0434352
5222,0.0436298,0.0436298
5223,0.0418439,0.0418439
5224,0.0420679,0.0420679
5225,0.0471222,0.0471222
5226,0.0472537,0.0472537
5227,0.0451992,0.0451992
5228,0.045363,0.045363
5229,0.0513843,0.0513843
5230,0.0514479,0.0514479
5231,0.0491893,0.0491893
5232,0.0492873,0.0492873
5233,0.0560951,0.0560951
5234,0.0560867,0.0560867
5235,0.0536915,0.0536915
5236,0.0537196,0.0537196
5237,0.0611323,0.0611323
5238,0.0610477,0.0610477
5239,0.0585802,0.0585802
5240,0.0585343,0.0585343
5241,0.0663856,0.0663856
5242,0.0662198,0.0662198
5243,0.0637383,0.0637383
5244,0.0636138,0.0636138
5245,0.0717592,0.0717592
5246,0.0715063,0.0715063
5247,0.0690628,0.0690628
5248,0.0688542,0.0688542
5249,0.077172,0.077172
5250,0.0768252,0.0768252
5251,0.0744653,0.0744653
5252,0.0741664,0.0741664
5253,0.0825554,0.0825554
5254,0.0821072,0.0821072
5255,0.0798712,0.0798712
5256,0.0794747,0.0794747
5257,0.0878519,0.0878519
5258,0.0872943,0.0872943
5259,0.0852178,0.0852178
5260,0.0847159,0.0847159
5261,0.093013,0.093013
5262,0.0923379,0.0923379
5263,0.0904521,0.0904521
5264,0.0898367,0.0898367
5265,0.0979982,0.0979982
5266,0.0971976,0.0971976
5267,0.0955299,0.0955299
5268,0.094793,0.094793
5269,0.102774,0.102774
5270,0.10184,0.10184
5271,0.100414,0.100414
5272,0.0995479,0.0995479
5273,0.107312,0.107312
5274,0.106239,0.106239
5275,0.105074,0.105074
5276,0.104072,0.104072
5277,0.111591,0.111591
5278,0.110374,0.110374
5279,0.109485,0.109485
5280,0.108341,0.108341
5281,0.115594,0.115594
5282,0.114228,0.114228
5283,0.113628,0.113628
5284,0.112337,0.112337
